index,country,Date,population_growth_annual_percent.,population_total.,population_density_per_square_km.,total_gdp_us_inflation_adjusted.,gdppercapita_us_inflation_adjusted.,children_and_elderly_per_100_adults.,life_expectancy_years.,child_mortality_0_5_year_olds_dying_per_1000_born.,gdp_total_yearly_growth.
11,Albania,1991,-2.076154948606843,-0.5449717527632203,0.020326203798748086,-0.3729239910590039,-0.5738951608451108,-0.49794260076106633,0.7326483555766986,-0.46429650074036305,-6.766462299767532
12,Albania,1992,-2.078837976260915,-0.5460941466195429,0.009016809681076135,-0.3734344252083223,-0.5799126702993651,-0.466157515539128,0.7326483555766986,-0.4852323742917619,-2.5178585261428394
13,Albania,1993,-2.082415346466344,-0.5474971389399462,-0.0022925844365958153,-0.37281571714854245,-0.5712207121987757,-0.4449674587245026,0.7326483555766986,-0.5061682478431607,0.8983484862644837
14,Albania,1994,-2.0859927166717736,-0.5489001312603495,-0.00794728149543179,-0.37221247679025704,-0.5625287540981864,-0.42377740190987717,0.7429958152039171,-0.5256087018551739,0.5920095766794115
15,Albania,1995,-2.089570086877203,-0.5497419266525915,-0.019256675613103742,-0.3711916084916202,-0.5484878987049265,-0.4078848592989078,0.7533432748311356,-0.5450491558671873,1.7053930618610191
16,Albania,1996,-2.0931474570826323,-0.5503031235807528,-0.019256675613103742,-0.3704027557154008,-0.5364528797964182,-0.46086000133547156,0.774038194085574,-0.5659850294185861,0.9575035860464289
17,Albania,1997,-2.0958304847367044,-0.5503031235807528,-0.019256675613103742,-0.3714390917155322,-0.5498251230280942,-0.5138351433720353,0.5877839207956312,-0.5869209029699849,-3.005888099343886
18,Albania,1998,-2.0994078549421338,-0.5500225251166722,-0.019256675613103742,-0.3706657066408073,-0.5384587162811696,-0.5562152570012866,0.774038194085574,-0.6078567765213838,1.8321539899651873
19,Albania,1999,-2.102985225147563,-0.5494613281885109,-0.013601978554267766,-0.3694282905212475,-0.5204061879184071,-0.5985953706305375,0.7843856537127939,-0.6272972305333971,1.3166595490082378
20,Albania,2000,-2.1065625953529925,-0.5494613281885109,-0.013601978554267766,-0.3687322439539951,-0.5097083933330663,-0.6515705126671012,0.7843856537127939,-0.648233104084796,0.767362193890177
21,Albania,2001,-2.375759703311551,-0.5494613281885109,-0.013601978554267766,-0.36783511726731427,-0.49566753793980656,-0.6992481405000085,0.7947331133400124,-0.6661781385574236,0.79482706164608
22,Albania,2002,-1.8051691555455698,-0.5494613281885109,-0.013601978554267766,-0.3673246831179958,-0.4883128041623848,-0.7575207967402288,0.7947331133400124,-0.6856185925694368,0.03214881088600341
23,Albania,2003,-1.871350504346013,-0.5497419266525915,-0.013601978554267766,-0.36661316884924894,-0.47694639741546024,-0.8210909671841053,0.8050805729672309,-0.7020682075026787,0.6131363980301062
24,Albania,2004,-1.9107015766057358,-0.5500225251166722,-0.019256675613103742,-0.3658397837745241,-0.46557999066853567,-0.8952561660352946,0.8154280325944508,-0.7170224028965351,0.6004603052196893
25,Albania,2005,-1.9947697764333254,-0.5505837220448335,-0.024911372671939717,-0.3650509309983047,-0.4528763595984435,-0.9747188790901402,0.8361229518488892,-0.7319765982903914,0.5075022912766329
26,Albania,2006,-2.1011965400448482,-0.5514255174370755,-0.03056606973077569,-0.3642775459235798,-0.4401727285283514,-1.043586563737673,0.8671653307305461,-0.7469307936842478,0.5582066625183
27,Albania,2007,-2.2129893589645153,-0.5522673128293174,-0.03622076678961167,-0.36334948383390997,-0.424794648811924,-1.112454248385206,0.8878602499849845,-0.7588941499993328,0.5751081195988557
28,Albania,2008,-2.222827127029446,-0.5531091082215595,-0.04187546384844764,-0.3627307757741301,-0.41342824206499945,-1.1760244188290825,0.9085551692394215,-0.7693620867750323,0.8687709363735114
29,Albania,2009,-2.139653269753214,-0.5539509036138014,-0.04753016090728362,-0.36211206771435017,-0.4033990596412425,-1.2342970750693025,0.9395975481210798,-0.7798300235507316,0.03214881088600341
30,Albania,2010,-1.980460295611608,-0.5545121005419628,-0.05318485796611959,-0.3614933596545703,-0.39270126505590175,-1.2713796744948973,0.9809873866299551,-0.7888025407870455,0.04905026796655914
31,Algeria,1980,1.1729915404743627,-0.09545301330600524,-0.6123213031438208,-0.2716260139715398,-0.4241260366503402,1.430352569369855,-0.48835188043515043,1.176178733965677,-0.23404913813274902
32,Algeria,1981,1.226652093555803,-0.07861710546116572,-0.6109076288791118,-0.26837779665769534,-0.4241260366503402,1.4091625125552292,-0.353834905281303,0.951865803057832,-0.09461211721816437
33,Algeria,1982,1.2534823700965232,-0.058975212975519616,-0.609380860673226,-0.26126265397022647,-0.41677130287291847,1.3773774273332913,-0.2503603090091117,0.7125986767561305,0.7229958690537183
34,Algeria,1983,1.2534823700965232,-0.0421393051306801,-0.6078540924673405,-0.2547662193425375,-0.41142240558024806,1.3402948279076965,-0.11584333385526427,0.4733315504544292,0.45257255576482674
35,Algeria,1984,1.226652093555803,-0.022497412645034,-0.6062707772908663,-0.24780575367001365,-0.4054048961259939,1.2926172000747889,0.008326181671364707,0.2520094586253555,0.5159530198169108
36,Algeria,1985,1.1640481149607895,-0.0028555201593878977,-0.6046874621143923,-0.24285608919177445,-0.4040676718028263,1.2290470296309122,0.12214823757077374,0.0650820162021513,0.4335584165492016
37,Algeria,1986,1.101444136365776,0.01398038768545162,-0.6030475999673298,-0.24239205814693954,-0.4100851812570805,1.1760718875943483,0.19458045496130744,-0.07399200096071258,-0.8577129044052548
38,Algeria,1987,1.029896732257189,0.033622280171097724,-0.6016904726732092,-0.24332012023660937,-0.4194457515192537,1.1072042029468157,0.2670126723518411,-0.17119427102077886,-0.7818676157562611
39,Algeria,1988,0.9494059026350283,0.053264172656743825,-0.5999940635555584,-0.24471221337111415,-0.4288063217814268,1.02774148989197,0.32909743011515485,-0.23699273075374672,-1.1002488135112294
40,Algeria,1989,0.8510282219857214,0.07290606514238993,-0.5982976544379076,-0.23867980978826014,-0.424794648811924,0.9376837484298114,0.38083472825125014,-0.27736905831715886,0.061726360776975936
41,Algeria,1990,0.7526505413364144,0.08974197298722944,-0.5966012453202568,-0.2375970706836453,-0.4288063217814268,0.8370309785603407,0.43257202638734543,-0.30428661002610025,-0.967149839001853
42,Algeria,1991,0.6542728606871074,0.10938386547287554,-0.5954703059084896,-0.23929851784804004,-0.43749827988201617,0.7363782086908692,0.4739618648962223,-0.32522248357749906,-0.8889806000042829
43,Algeria,1992,0.5469517545242268,0.12621977331771506,-0.5937738967908388,-0.23682368560892042,-0.4388355042051838,0.6304279246177417,0.5050042437778791,-0.3416720985107411,-0.31221837713031925
44,Algeria,1993,0.43068722284777317,0.14305568116255457,-0.592077487673188,-0.23976254889287496,-0.44819607446735693,0.5138826121373012,0.536046622659536,-0.3566262939045974,-1.1319390455372713
45,Algeria,1994,0.2965358401441722,0.15989158900739409,-0.5909465482614208,-0.24099996501243476,-0.4548821960831949,0.38144475704589187,0.5463940822867545,-0.3730759088378394,-0.8718678747102203
46,Algeria,1995,0.15344103192699837,0.17392151221142702,-0.5898156088496537,-0.2357409465043056,-0.45087052311369213,0.24370938775082637,0.5670890015411929,-0.3895255237710814,0.11876877842385147
47,Algeria,1996,0.01928964922339788,0.18795143541545994,-0.5886846694378864,-0.22986321993639655,-0.4455216258210217,0.11127153265941696,0.6188262996772882,-0.40447971916493775,0.1251068248290599
48,Algeria,1997,-0.10591830796662924,0.20198135861949287,-0.5875537300261192,-0.22816177277200184,-0.44685885014418936,-0.037058865042961436,0.6395212189317265,-0.41644307548002274,-0.44531735163969544
49,Algeria,1998,-0.20429598861593642,0.21320529718271922,-0.586422790614352,-0.22058259903969807,-0.4388355042051838,-0.18538926274533982,0.649868678558945,-0.4269110122557222,0.40186818452315975
50,Algeria,1999,-0.27584339272452346,0.22723522038675215,-0.5852918512025849,-0.2159422885913488,-0.43482383123568097,-0.33371966044771895,0.6912585170678218,-0.43438810995265037,0.00257126099503098
51,Algeria,2000,-0.32950394580596354,0.2384591589499785,-0.5841609117908176,-0.2097552079935498,-0.4294749339430106,-0.4767525439464409,0.7326483555766986,-0.44336062718896413,-0.14320380632476204
52,Algeria,2001,-0.3742210733738304,0.24968309751320483,-0.5830299723790505,-0.2035681273957508,-0.42546326097350784,-0.6250829416488193,0.7533432748311356,-0.45532398350404923,-0.10728821002858116
53,Algeria,2002,-0.40105134991455055,0.2609070360764312,-0.5824645026731669,-0.1942875064990523,-0.41543407854975084,-0.7575207967402288,0.7843856537127939,-0.4717735984372912,0.19905069955649118
54,Algeria,2003,-0.40105134991455055,0.2721309746396575,-0.5813335632613997,-0.18036657515400456,-0.4007246109949073,-0.8740661092206692,0.7947331133400124,-0.49121405244930444,0.826517293672122
55,Algeria,2004,-0.36527764786025707,0.28335491320288386,-0.5802026238496325,-0.1726327244067558,-0.39270126505590175,-0.9800163932937966,0.8568178711033262,-0.5121499260007033,0.48215010565579935
56,Algeria,2005,-0.3026736692652436,0.2973848364069168,-0.5790716844378653,-0.1602585632111578,-0.38066624614739336,-1.0700741347559548,0.8878602499849845,-0.5360766386308734,0.4758120592505909
57,Algeria,2006,-0.23112626515665655,0.3114147596109497,-0.577940745026098,-0.15561825276280855,-0.3799976339858096,-1.138941819403488,0.9085551692394215,-0.5570125121822723,-0.297429602184833
58,Algeria,2007,-0.1685222865616429,0.3254446828149827,-0.5768098056143308,-0.1478844020155598,-0.3746487366931392,-1.1866194472363953,0.9395975481210798,-0.5779483857336711,0.061726360776975936
59,Algeria,2008,-0.08803145693948247,0.3422805906598222,-0.5756788662025637,-0.14324409156721057,-0.3726429002083878,-1.2184045324583337,0.9602924673755168,-0.5973888397456845,-0.23404913813274902
60,Algeria,2009,0.001402798196251119,0.3591164985046617,-0.5739824570849129,-0.13860378111886132,-0.3726429002083878,-1.2342970750693025,0.9809873866299551,-0.6138384546789264,-0.3016549664549719
61,Algeria,2010,0.09083705333198491,0.3759524063495012,-0.5722860479672621,-0.13086993037161257,-0.3679626150773012,-1.228999560865646,1.0016823058843936,-0.6287926500727827,0.09341659280301788
62,Antigua and Barbuda,1980,-1.6415044686471771,-0.6349484562553243,0.2860969655640389,-0.3792904969941391,-0.30778752053475944,-0.4396699445208461,0.39118218787846865,-0.39401178238923823,1.0060952751530263
63,Antigua and Barbuda,1981,-1.9956641189846827,-0.6349568742092467,0.28044226850520293,-0.37926729544189736,-0.29174082865674833,-0.5562152570012866,0.4429194860145639,-0.41943391455879403,0.4884881520610078
64,Antigua and Barbuda,1982,-2.2961632162407484,-0.6349765161017323,0.27478757144636695,-0.37926729544189736,-0.2890663800104131,-0.6409754842597887,0.4843093245234407,-0.44336062718896413,-0.5915149553865025
65,Antigua and Barbuda,1983,-2.5385300476585866,-0.6349989639788588,0.263478177328695,-0.37923326649860944,-0.2643277300318126,-0.7045456547036649,0.5463940822867545,-0.4672873398191343,0.7018690477030236
66,Antigua and Barbuda,1984,-2.6816248558757603,-0.6350242178406261,0.25216878321102304,-0.37916675538218314,-0.21752487872094678,-0.7681158251475416,0.5670890015411929,-0.4897186329099188,0.8391933864825387
67,Antigua and Barbuda,1985,-2.7352854089572007,-0.6350494717023933,0.2408593890933511,-0.37910952488665345,-0.17673953686433513,-0.8263884813877619,0.5877839207956312,-0.5106545064613176,0.976517725262054
68,Antigua and Barbuda,1986,-2.7889459620386408,-0.6350775315488014,0.22389529791684318,-0.37901981221798536,-0.11322138151387437,-0.8475785382023873,0.6188262996772882,-0.542058316788416,1.2068000779846255
69,Antigua and Barbuda,1987,-2.797889387552214,-0.6351055913952095,0.21258590379917125,-0.3789610349523063,-0.06775575452617613,-0.8581735666096998,0.649868678558945,-0.570471288036743,1.3483497810342797
70,Antigua and Barbuda,1988,-2.583247175226453,-0.6351252332876951,0.2012765096814993,-0.3789115383075239,-0.029644861315899673,-0.8422810239987308,0.6705635978133835,-0.5973888397456845,1.1518703424728196
71,Antigua and Barbuda,1989,-2.1137173357638512,-0.6351392632108992,0.19562181262266332,-0.37886049489259205,0.009134644055960584,-0.7522232825365722,0.6912585170678218,-0.6228109719152402,0.7589114653498991
72,Antigua and Barbuda,1990,-1.4438547647972055,-0.6351364572262583,0.2012765096814993,-0.37882955948960306,0.02919300890347451,-0.5985953706305375,0.7223008959494788,-0.6467376845454103,0.02581076448079506
73,Antigua and Barbuda,1991,-0.7212259833004773,-0.6351196213184135,0.20693120674033527,-0.37880635793736134,0.035879130519312484,-0.6144879132415068,0.7429958152039171,-0.6691689776361948,-0.14531648845983156
74,Antigua and Barbuda,1992,-0.06120118039876254,-0.6350887554873647,0.22389529791684318,-0.3787924370060163,0.035879130519312484,-0.6038928848341939,0.7533432748311356,-0.6901048511875937,-0.44320466950462606
75,Antigua and Barbuda,1993,0.4128003718206264,-0.6350466657177526,0.2408593890933511,-0.37873520651048664,0.05593749536682641,-0.577405313815912,0.7636907344583556,-0.7110407247389926,0.4800374235207299
76,Antigua and Barbuda,1994,0.7079334137685473,-0.634996157994218,0.263478177328695,-0.3786563212328647,0.08268198183017832,-0.5721077996122556,0.774038194085574,-0.7289857592116201,0.6680661335419122
77,Antigua and Barbuda,1995,0.7973676689042811,-0.6349428442860426,0.2860969655640389,-0.37871045818809546,0.02919300890347451,-0.588000342223225,0.7843856537127939,-0.7454353741448622,-1.5460247440108865
78,Antigua and Barbuda,1996,0.8689150730128682,-0.6348867245932266,0.3143704508582188,-0.37863311968062296,0.05593749536682641,-0.662165541074414,0.7843856537127939,-0.7618849890781041,0.739897326134274
79,Antigua and Barbuda,1997,0.9225756260943084,-0.6348277989157696,0.3426439361523987,-0.37856351502389773,0.07599586021434034,-0.7204381973146343,0.8257754922216692,-0.7768391844719604,0.40609354879329856
80,Antigua and Barbuda,1998,0.859971647499295,-0.6347660672536719,0.36526272438774254,-0.3785000974477703,0.08936810344601628,-0.7575207967402288,0.8464704114761077,-0.7902979603264312,0.2793326206891308
81,Antigua and Barbuda,1999,0.6542728606871074,-0.6347127535454965,0.39353620968192243,-0.378447507262689,0.10274034667769225,-0.773413339351198,0.8361229518488892,-0.8037567361809018,0.21595215663704692
82,Antigua and Barbuda,2000,0.3591398187391861,-0.6346622458219621,0.41615499791726634,-0.3783531542835725,0.13617095475688212,-0.789305881962167,0.8154280325944508,-0.8142246729566013,-0.3439086091563612
83,Antigua and Barbuda,2001,0.02823307473697126,-0.6346201560523499,0.4331190890937743,-0.37842739925074614,0.08268198183017832,-0.8157934529804489,0.8568178711033262,-0.8246926097323006,-0.19602085970149866
84,Antigua and Barbuda,2002,-0.27584339272452346,-0.6345864842366603,0.4500831802702822,-0.3784119315492516,0.07599586021434034,-0.8475785382023873,0.8775127903577645,-0.8336651269686145,-0.12841503137927582
85,Antigua and Barbuda,2003,-0.48154217953671097,-0.6345584243902522,0.46139257438795417,-0.37832221888058354,0.1161125899093682,-0.8740661092206692,0.898207709612203,-0.8411422246655427,0.44200914508947947
86,Antigua and Barbuda,2004,-0.5530895836452978,-0.6345303645438441,0.47835666556446205,-0.3782294126716166,0.14954319798855806,-0.8846611376279817,0.9189026288666414,-0.8486193223624708,0.8624328899683028
87,Antigua and Barbuda,2005,-0.5352027326181511,-0.6345023046974361,0.489666059682134,-0.3781211387611551,0.1963460492994239,-0.8793636234243256,0.9395975481210798,-0.856096420059399,0.3194735812554505
88,Antigua and Barbuda,2006,-0.4904856050502844,-0.634474244851028,0.500975453799806,-0.3779045909402321,0.2899517519211556,-0.9217437370535765,0.9499450077482983,-0.8620780982169415,2.0222953821214387
89,Antigua and Barbuda,2007,-0.4725987540231376,-0.6344433790199792,0.5179395449763139,-0.37771897852229813,0.37018521131121124,-0.9694213648864838,0.991334846257175,-0.8665643568350985,0.8201792472669136
90,Antigua and Barbuda,2008,-0.4725987540231376,-0.6344125131889302,0.5292489390939858,-0.37771897852229813,0.35681296807953533,-1.0223965069230476,1.012029765511612,-0.8725460349926409,-0.3481339734265001
91,Antigua and Barbuda,2009,-0.4725987540231376,-0.6343816473578814,0.5462130302704937,-0.3779819294477046,0.2230905357627758,-1.0806691631632677,1.0430721443932705,-0.8785277131501835,-2.9213808139411075
92,Antigua and Barbuda,2010,-0.5083724560774311,-0.6343507815268326,0.5575224243881657,-0.3781211387611551,0.14954319798855806,-1.1442393336071444,1.0327246847660505,-0.8830139717683404,-2.262223987799435
93,Argentina,1980,-0.18640913758878966,0.15147363508497433,-0.5999940635555584,-0.03032987065737882,-0.1279308490687179,-0.4873475723537534,0.30840251086071646,-0.38653468469231006,-0.33757056275115277
94,Argentina,1981,-0.1595788610480695,0.16269757364820067,-0.5994285938496747,-0.05043788260022557,-0.16604174227899438,-0.4343724303171897,0.3497923493695933,-0.4373789490314216,-1.8291241501101947
95,Argentina,1982,-0.1327485845073494,0.1767274968522336,-0.5982976544379076,-0.06590558409472307,-0.19813512603501665,-0.40258734509525174,0.38083472825125014,-0.4807461156736049,-1.3009536163428284
96,Argentina,1983,-0.12380515899377599,0.19075742005626653,-0.5971667150261404,-0.05353142289912507,-0.1881059436112597,-0.38669480248428273,0.39118218787846865,-0.5181316041582458,0.2391916601228109
97,Argentina,1984,-0.1327485845073494,0.20198135861949287,-0.5966012453202568,-0.04734434230132607,-0.18476288280334072,-0.3760997740769698,0.422224566760127,-0.5480399949459585,-0.1896828132962903
98,Argentina,1985,-0.15063543553449613,0.2160112818235258,-0.5954703059084896,-0.07209266469252207,-0.22822267330628754,-0.35490971726234405,0.4636144052690023,-0.5719667075761287,-2.1291250132900585
99,Argentina,1986,-0.1685222865616429,0.23004120502755873,-0.5943393664967225,-0.04734434230132607,-0.20080957468135185,-0.35490971726234405,0.49465678415065917,-0.5884163225093706,0.9173626254801088
100,Argentina,1987,-0.18640913758878966,0.24126514359078507,-0.5937738967908388,-0.03806372140462757,-0.19479206522709766,-0.33371966044771895,0.5153517034050976,-0.5973888397456845,-0.07771066013760873
101,Argentina,1988,-0.20429598861593642,0.255295066794818,-0.5926429573790717,-0.04734434230132607,-0.213513205751444,-0.3178271178367492,0.5256991630323176,-0.6018750983638412,-1.0410937137292844
102,Argentina,1989,-0.23112626515665655,0.26932498999885096,-0.5915120179673045,-0.07209266469252207,-0.25362993544647183,-0.3125296036330932,0.536046622659536,-0.6033705179032269,-2.1439137882355443
103,Argentina,1990,-0.2579565416973767,0.2805489285620773,-0.5903810785555372,-0.07982651543977082,-0.2690080151628992,-0.32842214624406213,0.5463940822867545,-0.6063613569819982,-1.0516571244046318
104,Argentina,1991,-0.27584339272452346,0.2945788517661102,-0.5898156088496537,-0.04115726170352707,-0.22487961249836855,-0.33371966044771895,0.5670890015411929,-0.6138384546789264,1.6208857764582407
105,Argentina,1992,-0.3026736692652436,0.30860877497014316,-0.5886846694378864,-0.0009412378178335724,-0.17874537334908652,-0.35490971726234405,0.5877839207956312,-0.6243063914546257,1.4518712056526835
106,Argentina,1993,-0.32950394580596354,0.3198327135333695,-0.5875537300261192,0.022260314423912676,-0.157349784178405,-0.39728983089159486,0.6084788400500697,-0.6392605868484821,0.6152490801651755
107,Argentina,1994,-0.3742210733738304,0.3338626367374024,-0.5869882603202357,0.04546186666565893,-0.1346169706845559,-0.4343724303171897,0.6395212189317265,-0.6572056213211097,0.6321505372457313
108,Argentina,1995,-0.40999477542812396,0.34508657530062875,-0.5858573209084684,0.03308770547006092,-0.1560125598552374,-0.466157515539128,0.649868678558945,-0.6736552362543518,-1.2312351058855362
109,Argentina,1996,-0.45471190299599085,0.3563105138638551,-0.5852918512025849,0.05628925771180717,-0.1339483585229721,-0.4926450865574099,0.6705635978133835,-0.6901048511875937,0.5560939803832305
110,Argentina,1997,-0.49942903056385773,0.36753445242708144,-0.5841609117908176,0.09186497114915142,-0.09784330179744702,-0.5138351433720353,0.6912585170678218,-0.7065544661208356,1.1011659712311523
111,Argentina,1998,-0.5262593071045779,0.3787583909903078,-0.5835954420849341,0.10887944279309868,-0.08246522208101968,-0.5350252001866611,0.7119534363222603,-0.721508661514692,0.18214924247593545
112,Argentina,1999,-0.5352027326181511,0.3899823295535341,-0.5824645026731669,0.09341174129860118,-0.10854109638278779,-0.5562152570012866,0.7326483555766986,-0.7349674373691626,-1.3748974910702598
113,Argentina,2000,-0.5441461581317244,0.4040122527575671,-0.5818990329672833,0.08877143085025192,-0.11923889096812855,-0.577405313815912,0.7636907344583556,-0.7469307936842478,-0.8313043777168866
114,Argentina,2001,-0.5441461581317244,0.4152361913207934,-0.5807680935555161,0.06866341890740517,-0.14865782607781564,-0.6038928848341939,0.7843856537127939,-0.7573987304599471,-1.6157432544681785
115,Argentina,2002,-0.5441461581317244,0.42646012988401977,-0.5802026238496325,0.019166774125013178,-0.210170144943525,-0.6250829416488193,0.7947331133400124,-0.766371247696261,-3.005888099343886
116,Argentina,2003,-0.5530895836452978,0.4376840684472461,-0.5790716844378653,0.054742487562357424,-0.17540231254116753,-0.6462729984634448,0.8050805729672309,-0.7738483453931891,1.1898986209040698
117,Argentina,2004,-0.5620330091588712,0.44890800701047245,-0.577940745026098,0.09341174129860118,-0.1372914193308911,-0.6674630552780706,0.8361229518488892,-0.7813254430901173,1.2152508065249037
118,Argentina,2005,-0.5799198601860179,0.4601319455736988,-0.5773752753202145,0.13672130548319417,-0.09650607747427943,-0.6939506262963524,0.8671653307305461,-0.7888025407870455,1.2575044492262928
119,Argentina,2006,-0.5978067112131648,0.4741618687777317,-0.5762443359084473,0.17693732936888767,-0.05705795994083537,-0.7098431689073214,0.8775127903577645,-0.7962796384839737,1.0737011034752495
120,Argentina,2007,-0.6156935622403115,0.4853858073409581,-0.5756788662025637,0.22798074430072943,-0.00891788430680195,-0.7310332257219468,0.8775127903577645,-0.8007658971021306,1.1117293819065
121,Argentina,2008,-0.6156935622403115,0.49660974590418444,-0.5745479267907965,0.2527290666919254,0.009134644055960584,-0.7575207967402288,0.898207709612203,-0.8067475752596731,0.7124324583783709
122,Argentina,2009,-0.6156935622403115,0.5078336844674107,-0.5739824570849129,0.21560658310513142,-0.03566237077015385,-0.7787108535548541,0.9189026288666414,-0.8127292534172156,-0.5344725377396269
123,Argentina,2010,-0.606750136726738,0.5190576230306371,-0.5728515176731458,0.27593061893367166,0.022506887287636536,-0.7946033961658235,0.9292500884938598,-0.8202063511141438,1.2152508065249037
124,Australia,1980,-0.44576847748241744,-0.22733429142391479,-0.6474369718791922,0.30067894132486767,1.3329867239918798,-0.9747188790901402,0.8050805729672309,-0.8426376442049283,-0.27207741656399936
125,Australia,1981,-0.11486173348020262,-0.22172232214230161,-0.6473238779380155,0.32233372341716415,1.3664173320710695,-1.0170989927193912,0.8361229518488892,-0.8486193223624708,-0.016442878220594263
126,Australia,1982,-0.04331432937161578,-0.21611035286068844,-0.6471542370262504,0.3455352756589104,1.3998479401502595,-1.043586563737673,0.8464704114761077,-0.8546010005200133,-0.7596844533380317
127,Australia,1983,-0.4189382009416973,-0.20769239893826869,-0.6469845961144853,0.3300675741644129,1.3329867239918798,-1.0594791063486424,0.8775127903577645,-0.8590872591381703,-0.6377826941445237
128,Australia,1984,-0.5262593071045779,-0.2020804296566555,-0.6468149552027203,0.36254974730285766,1.3998479401502595,-1.0753716489596112,0.898207709612203,-0.8635735177563272,0.8687709363735114
129,Australia,1985,-0.31161709477881677,-0.19646846037504234,-0.6466453142909552,0.4012190010391014,1.4800813995403153,-1.1018592199778932,0.9189026288666414,-0.8680597763744841,0.4589106021700352
130,Australia,1986,-0.07014460591233591,-0.18805050645262258,-0.6464756733791901,0.4337011741775461,1.526884250851181,-1.1071567341815496,0.9499450077482983,-0.8725460349926409,-0.1896828132962903
131,Australia,1987,-0.17746571207521628,-0.17963255253020283,-0.6462494854968366,0.45380918612039284,1.546942615698695,-1.1336443051998315,0.9706399270027367,-0.8785277131501835,0.4166569594686459
132,Australia,1988,-0.07014460591233591,-0.17402058324858966,-0.6460798445850715,0.5002122906038854,1.6338621967045885,-1.1601318762181134,0.991334846257175,-0.884509391307726,0.2898960313644781
133,Australia,1989,-0.02542747834446902,-0.1656026293261699,-0.6458536567027181,0.5342412338917798,1.6873511696312924,-1.1760244188290825,1.012029765511612,-0.8919864890046542,0.2645438457436445
134,Australia,1990,-0.21323941412950978,-0.15999066004455673,-0.645684015790953,0.5682701771796743,1.7341540209421582,-1.1866194472363953,1.0534196040204888,-0.8994635867015823,-0.33968324488622226
135,Australia,1991,-0.40105134991455055,-0.15157270612213697,-0.645514374879188,0.5636298667313251,1.6940372912471304,-1.1866194472363953,1.0948094425293657,-0.9069406843985105,-0.6219375781315026
136,Australia,1992,-0.45471190299599085,-0.1459607368405238,-0.6453447339674229,0.5682701771796743,1.6739789263996165,-1.1760244188290825,1.1155043617838025,-0.9144177820954387,0.08919122853287895
137,Australia,1993,-0.6621993749108931,-0.14034876755891063,-0.6452316400262462,0.6069394309159181,1.7475262641738343,-1.1601318762181134,1.1465467406654608,-0.9218948797923668,0.15045901044989343
138,Australia,1994,-0.5888632856995913,-0.13473679827729745,-0.6450619991144811,0.6456086846521618,1.814387480332214,-1.1495368478108006,1.1672416599198978,-0.9278765579499094,0.21595215663704692
139,Australia,1995,-0.45471190299599085,-0.12912482899568428,-0.6449489051733044,0.6842779383884056,1.8812486964905937,-1.1495368478108006,1.1879365791743361,-0.9323628165680663,0.20750142809676905
140,Australia,1996,-0.36527764786025707,-0.1235128597140711,-0.6447792642615393,0.7260407324235488,1.9481099126489734,-1.1495368478108006,1.2086314984287747,-0.9353536556468376,0.10398000347836527
141,Australia,1997,-0.5352027326181511,-0.11790089043245792,-0.6446661703203626,0.7693502966081418,2.0216572504231913,-1.154834362014457,1.2396738773104314,-0.9383444947256089,0.2687692100137835
142,Australia,1998,-0.606750136726738,-0.11228892115084475,-0.6444965294085975,0.823487251838883,2.115262953044923,-1.1601318762181134,1.2707162561920884,-0.9413353338043802,0.5053896091415634
143,Australia,1999,-0.5173158815910045,-0.10667695186923158,-0.6443268884968325,0.8838112876674233,2.2155547772824926,-1.1707269046254263,1.3017586350737467,-0.9428307533437658,0.19693801742142159
144,Australia,2000,-0.4725987540231376,-0.10106498258761841,-0.6442137945556556,0.9333079324498154,2.2957882366725486,-1.1760244188290825,1.3328010139554036,-0.9443261728831513,-0.2298237738626101
145,Australia,2001,-0.32950394580596354,-0.09545301330600524,-0.6440441536438906,0.9580562548410113,2.3158466015200623,-1.1919169614400518,1.3638433928370606,-0.945821592422537,0.16524778539537974
146,Australia,2002,-0.44576847748241744,-0.08984104402439207,-0.6438745127321255,1.0121932100717526,2.3960800609101183,-1.2078095040510208,1.384538312091499,-0.9473170119619226,0.03848685729121186
147,Australia,2003,-0.4368250519688441,-0.0842290747427789,-0.6437614187909488,1.0539560041068958,2.4495690338368217,-1.2184045324583337,1.4155806909731559,-0.9488124315013083,0.2539804350682972
148,Australia,2004,-0.49942903056385773,-0.07861710546116572,-0.6435352309085954,1.1111864996365366,2.5364886148427157,-1.228999560865646,1.4466230698548126,-0.9503078510406939,-0.06503456732719194
149,Australia,2005,-0.35633422234668366,-0.07019915153874597,-0.6433655899968304,1.157589604120029,2.596663709385257,-1.2342970750693025,1.4776654487364695,-0.9518032705800795,0.12088146055892099
150,Australia,2006,-0.21323941412950978,-0.058975212975519616,-0.6430828551438885,1.1978056280057225,2.6367804390802854,-1.250189617680272,1.4983603679909079,-0.9532986901194651,-0.04179506384142776
151,Australia,2007,-0.977902295540033,-0.05055725905309986,-0.6428001202909467,1.2596764339837125,2.7437583849336926,-1.2660821602912409,1.5087078276181278,-0.9562895291982365,0.36595258822697885
152,Australia,2008,0.25181871257630556,-0.039333320489873515,-0.642517385438005,1.3215472399617025,2.7972473578603965,-1.2713796744948973,1.5294027468725648,-0.9592803682770077,-0.1115135742987201
153,Australia,2009,0.3054792656577458,-0.02810938192664717,-0.6422346505850631,1.3524826429506975,2.7905612362445584,-1.2660821602912409,1.5500976661270032,-0.962271207355779,-0.3143310592653887
